"slot","age","year","unit","season","area","iter","data"
"discards.n","9",1974,"unique","all","unique","1",0.558966
"discards.n","10",1974,"unique","all","unique","1",0.485761
"discards.n","1",1975,"unique","all","unique","1",186859
"discards.n","2",1975,"unique","all","unique","1",214327
"discards.n","3",1975,"unique","all","unique","1",173136
"discards.n","4",1975,"unique","all","unique","1",4652.38
"discards.n","5",1975,"unique","all","unique","1",213.913
"discards.n","6",1975,"unique","all","unique","1",103.133
"discards.n","7",1975,"unique","all","unique","1",0.44101
"discards.n","8",1975,"unique","all","unique","1",0.39711
"discards.n","9",1975,"unique","all","unique","1",0.46745
"discards.n","10",1975,"unique","all","unique","1",0.426249
"discards.n","1",1976,"unique","all","unique","1",184082
"discards.n","2",1976,"unique","all","unique","1",134978
"discards.n","3",1976,"unique","all","unique","1",76776.1
"discards.n","4",1976,"unique","all","unique","1",19776.6
"discards.n","5",1976,"unique","all","unique","1",218.553
"discards.n","6",1976,"unique","all","unique","1",45.1487
"discards.n","7",1976,"unique","all","unique","1",0.530404
"discards.n","8",1976,"unique","all","unique","1",0.498065
"discards.n","9",1976,"unique","all","unique","1",0.510879
"discards.n","10",1976,"unique","all","unique","1",0.51468
"discards.n","1",1977,"unique","all","unique","1",307152
"discards.n","2",1977,"unique","all","unique","1",91669.4
"discards.n","3",1977,"unique","all","unique","1",73282.1
"discards.n","4",1977,"unique","all","unique","1",32638.6
"discards.n","5",1977,"unique","all","unique","1",7073.67
"discards.n","6",1977,"unique","all","unique","1",138.659
"discards.n","7",1977,"unique","all","unique","1",0.536489
"discards.n","8",1977,"unique","all","unique","1",0.581068
"discards.n","9",1977,"unique","all","unique","1",0.474522
"discards.n","10",1977,"unique","all","unique","1",0.528807
"discards.n","1",1978,"unique","all","unique","1",258983
"discards.n","2",1978,"unique","all","unique","1",161659
"discards.n","3",1978,"unique","all","unique","1",30055.3
"discards.n","4",1978,"unique","all","unique","1",11892
"discards.n","5",1978,"unique","all","unique","1",1460.81
"discards.n","6",1978,"unique","all","unique","1",683.828
"discards.n","7",1978,"unique","all","unique","1",0.486396
"discards.n","8",1978,"unique","all","unique","1",0.554727
"discards.n","9",1978,"unique","all","unique","1",0.715887
"discards.n","10",1978,"unique","all","unique","1",0.577521
"discards.n","1",1979,"unique","all","unique","1",236355
"discards.n","2",1979,"unique","all","unique","1",156237
"discards.n","3",1979,"unique","all","unique","1",49878.1
"discards.n","4",1979,"unique","all","unique","1",15429.8
"discards.n","5",1979,"unique","all","unique","1",492.209
"discards.n","6",1979,"unique","all","unique","1",246.561
"discards.n","7",1979,"unique","all","unique","1",0.436836
"discards.n","8",1979,"unique","all","unique","1",0.359634
"discards.n","9",1979,"unique","all","unique","1",0.361842
"discards.n","10",1979,"unique","all","unique","1",0.41077
"discards.n","1",1980,"unique","all","unique","1",227049
"discards.n","2",1980,"unique","all","unique","1",142175
"discards.n","3",1980,"unique","all","unique","1",949.72
"discards.n","4",1980,"unique","all","unique","1",692.682
"discards.n","5",1980,"unique","all","unique","1",216.694
"discards.n","6",1980,"unique","all","unique","1",93.389
"discards.n","7",1980,"unique","all","unique","1",0.548817
"discards.n","8",1980,"unique","all","unique","1",0.644516
"discards.n","9",1980,"unique","all","unique","1",0.441463
"discards.n","10",1980,"unique","all","unique","1",0.609253
"discards.n","1",1981,"unique","all","unique","1",185137
"discards.n","2",1981,"unique","all","unique","1",175655
"discards.n","3",1981,"unique","all","unique","1",2302.6
"discards.n","4",1981,"unique","all","unique","1",405.554
"discards.n","5",1981,"unique","all","unique","1",417.773
"discards.n","6",1981,"unique","all","unique","1",58.6198
"discards.n","7",1981,"unique","all","unique","1",0.509627
"discards.n","8",1981,"unique","all","unique","1",0.486657
"discards.n","9",1981,"unique","all","unique","1",0.609935
"discards.n","10",1981,"unique","all","unique","1",0.483112
"discards.n","1",1982,"unique","all","unique","1",375776
"discards.n","2",1982,"unique","all","unique","1",201855
"discards.n","3",1982,"unique","all","unique","1",4162.39
"discards.n","4",1982,"unique","all","unique","1",1068.88
"discards.n","5",1982,"unique","all","unique","1",200.244
"discards.n","6",1982,"unique","all","unique","1",96.8195
"discards.n","7",1982,"unique","all","unique","1",0.458413
"discards.n","8",1982,"unique","all","unique","1",0.474064
"discards.n","9",1982,"unique","all","unique","1",0.495673
"discards.n","10",1982,"unique","all","unique","1",0.466648
"discards.n","1",1983,"unique","all","unique","1",310935
"discards.n","2",1983,"unique","all","unique","1",363172
"discards.n","3",1983,"unique","all","unique","1",37418.4
"discards.n","4",1983,"unique","all","unique","1",1982.81
"discards.n","5",1983,"unique","all","unique","1",783.681
"discards.n","6",1983,"unique","all","unique","1",70.8661
"discards.n","7",1983,"unique","all","unique","1",0.537946
"discards.n","8",1983,"unique","all","unique","1",0.465153
"discards.n","9",1983,"unique","all","unique","1",0.526297
"discards.n","10",1983,"unique","all","unique","1",0.495432
"discards.n","1",1984,"unique","all","unique","1",330211
"discards.n","2",1984,"unique","all","unique","1",261939
"discards.n","3",1984,"unique","all","unique","1",52242.2
"discards.n","4",1984,"unique","all","unique","1",26231.6
"discards.n","5",1984,"unique","all","unique","1",1442.79
"discards.n","6",1984,"unique","all","unique","1",63.9546
"discards.n","7",1984,"unique","all","unique","1",0.50373
"discards.n","8",1984,"unique","all","unique","1",0.474875
"discards.n","9",1984,"unique","all","unique","1",0.455305
"discards.n","10",1984,"unique","all","unique","1",0.532871
"discards.n","1",1985,"unique","all","unique","1",467981
"discards.n","2",1985,"unique","all","unique","1",223822
"discards.n","3",1985,"unique","all","unique","1",44268.4
"discards.n","4",1985,"unique","all","unique","1",2033.17
"discards.n","5",1985,"unique","all","unique","1",242.048
"discards.n","6",1985,"unique","all","unique","1",94.69
"discards.n","7",1985,"unique","all","unique","1",0.516019
"discards.n","8",1985,"unique","all","unique","1",0.547254
"discards.n","9",1985,"unique","all","unique","1",0.578483
"discards.n","10",1985,"unique","all","unique","1",0.502264
"discards.n","1",1986,"unique","all","unique","1",1081610
"discards.n","2",1986,"unique","all","unique","1",367088
"discards.n","3",1986,"unique","all","unique","1",48280.4
"discards.n","4",1986,"unique","all","unique","1",25565.2
"discards.n","5",1986,"unique","all","unique","1",1356
"discards.n","6",1986,"unique","all","unique","1",120.006
"discards.n","7",1986,"unique","all","unique","1",0.526988
"discards.n","8",1986,"unique","all","unique","1",0.452212
"discards.n","9",1986,"unique","all","unique","1",0.429917
"discards.n","10",1986,"unique","all","unique","1",0.44467
"discards.n","1",1987,"unique","all","unique","1",442681
"discards.n","2",1987,"unique","all","unique","1",986149
"discards.n","3",1987,"unique","all","unique","1",182665
"discards.n","4",1987,"unique","all","unique","1",1340.07
"discards.n","5",1987,"unique","all","unique","1",1075.54
"discards.n","6",1987,"unique","all","unique","1",258.605
"discards.n","7",1987,"unique","all","unique","1",0.385724
"discards.n","8",1987,"unique","all","unique","1",0.561949
"discards.n","9",1987,"unique","all","unique","1",0.533237
"discards.n","10",1987,"unique","all","unique","1",0.593479
"discards.n","1",1988,"unique","all","unique","1",374164
"discards.n","2",1988,"unique","all","unique","1",467295
"discards.n","3",1988,"unique","all","unique","1",480953
"discards.n","4",1988,"unique","all","unique","1",61806.3
"discards.n","5",1988,"unique","all","unique","1",818.479
"discards.n","6",1988,"unique","all","unique","1",174.467
"discards.n","7",1988,"unique","all","unique","1",0.513478
"discards.n","8",1988,"unique","all","unique","1",0.393697
"discards.n","9",1988,"unique","all","unique","1",0.424607
"discards.n","10",1988,"unique","all","unique","1",0.494104
"discards.n","1",1989,"unique","all","unique","1",243752
"discards.n","2",1989,"unique","all","unique","1",400157
"discards.n","3",1989,"unique","all","unique","1",212393
"discards.n","4",1989,"unique","all","unique","1",89459.9
"discards.n","5",1989,"unique","all","unique","1",7795.26
"discards.n","6",1989,"unique","all","unique","1",139.947
"discards.n","7",1989,"unique","all","unique","1",0.533893
"discards.n","8",1989,"unique","all","unique","1",0.526292
"discards.n","9",1989,"unique","all","unique","1",0.519572
"discards.n","10",1989,"unique","all","unique","1",0.440785
"discards.n","1",1990,"unique","all","unique","1",203221
"discards.n","2",1990,"unique","all","unique","1",266361
"discards.n","3",1990,"unique","all","unique","1",189772
"discards.n","4",1990,"unique","all","unique","1",28992.2
"discards.n","5",1990,"unique","all","unique","1",4849.14
"discards.n","6",1990,"unique","all","unique","1",194.602
"discards.n","7",1990,"unique","all","unique","1",0.542764
"discards.n","8",1990,"unique","all","unique","1",0.552433
"discards.n","9",1990,"unique","all","unique","1",0.553993
"discards.n","10",1990,"unique","all","unique","1",0.472703
"discards.n","1",1991,"unique","all","unique","1",186507
"discards.n","2",1991,"unique","all","unique","1",226411
"discards.n","3",1991,"unique","all","unique","1",138120
"discards.n","4",1991,"unique","all","unique","1",38363.2
"discards.n","5",1991,"unique","all","unique","1",5469.2
"discards.n","6",1991,"unique","all","unique","1",922.606
"discards.n","7",1991,"unique","all","unique","1",0.402257
"discards.n","8",1991,"unique","all","unique","1",0.429439
"discards.n","9",1991,"unique","all","unique","1",0.475944
"discards.n","10",1991,"unique","all","unique","1",0.455929
"discards.n","1",1992,"unique","all","unique","1",164036
"discards.n","2",1992,"unique","all","unique","1",202158
"discards.n","3",1992,"unique","all","unique","1",105432
"discards.n","4",1992,"unique","all","unique","1",34341.9
"discards.n","5",1992,"unique","all","unique","1",3838.51
"discards.n","6",1992,"unique","all","unique","1",878.218
"discards.n","7",1992,"unique","all","unique","1",0.524209
"discards.n","8",1992,"unique","all","unique","1",0.45279
"discards.n","9",1992,"unique","all","unique","1",0.45883
"discards.n","10",1992,"unique","all","unique","1",0.420021
"discards.n","1",1993,"unique","all","unique","1",101054
"discards.n","2",1993,"unique","all","unique","1",156939
"discards.n","3",1993,"unique","all","unique","1",59537.5
"discards.n","4",1993,"unique","all","unique","1",13004.2
"discards.n","5",1993,"unique","all","unique","1",1536.09
"discards.n","6",1993,"unique","all","unique","1",249.858
"discards.n","7",1993,"unique","all","unique","1",0.560266
"discards.n","8",1993,"unique","all","unique","1",0.673945
"discards.n","9",1993,"unique","all","unique","1",0.481722
"discards.n","10",1993,"unique","all","unique","1",0.46844
"discards.n","1",1994,"unique","all","unique","1",91269.9
"discards.n","2",1994,"unique","all","unique","1",87587
"discards.n","3",1994,"unique","all","unique","1",39350.9
"discards.n","4",1994,"unique","all","unique","1",1049.6
"discards.n","5",1994,"unique","all","unique","1",877.44
"discards.n","6",1994,"unique","all","unique","1",156.828
"discards.n","7",1994,"unique","all","unique","1",0.497397
"discards.n","8",1994,"unique","all","unique","1",0.495477
"discards.n","9",1994,"unique","all","unique","1",0.578146
"discards.n","10",1994,"unique","all","unique","1",0.400322
"discards.n","1",1995,"unique","all","unique","1",119062
"discards.n","2",1995,"unique","all","unique","1",89030.6
"discards.n","3",1995,"unique","all","unique","1",17015
"discards.n","4",1995,"unique","all","unique","1",801.035
"discards.n","5",1995,"unique","all","unique","1",611.452
"discards.n","6",1995,"unique","all","unique","1",122.25
"discards.n","7",1995,"unique","all","unique","1",0.426869
"discards.n","8",1995,"unique","all","unique","1",0.623006
"discards.n","9",1995,"unique","all","unique","1",0.509366
"discards.n","10",1995,"unique","all","unique","1",0.640407
"discards.n","1",1996,"unique","all","unique","1",104157
"discards.n","2",1996,"unique","all","unique","1",205508
"discards.n","3",1996,"unique","all","unique","1",37214.4
"discards.n","4",1996,"unique","all","unique","1",3874.97
"discards.n","5",1996,"unique","all","unique","1",465.134
"discards.n","6",1996,"unique","all","unique","1",129.9
"discards.n","7",1996,"unique","all","unique","1",0.439762
"discards.n","8",1996,"unique","all","unique","1",0.459408
"discards.n","9",1996,"unique","all","unique","1",0.52736
"discards.n","10",1996,"unique","all","unique","1",0.418304
"discards.n","1",1997,"unique","all","unique","1",270311
"discards.n","2",1997,"unique","all","unique","1",235998
"discards.n","3",1997,"unique","all","unique","1",166291
"discards.n","4",1997,"unique","all","unique","1",694.1
"discards.n","5",1997,"unique","all","unique","1",214.883
"discards.n","6",1997,"unique","all","unique","1",106.93
"discards.n","7",1997,"unique","all","unique","1",0.495606
"discards.n","8",1997,"unique","all","unique","1",0.48774
"discards.n","9",1997,"unique","all","unique","1",0.432899
"discards.n","10",1997,"unique","all","unique","1",0.501001
"discards.n","1",1998,"unique","all","unique","1",91485.1
"discards.n","2",1998,"unique","all","unique","1",670225
"discards.n","3",1998,"unique","all","unique","1",159660
"discards.n","4",1998,"unique","all","unique","1",39559.1
"discards.n","5",1998,"unique","all","unique","1",313.544
"discards.n","6",1998,"unique","all","unique","1",41.7087
"discards.n","7",1998,"unique","all","unique","1",0.631891
"discards.n","8",1998,"unique","all","unique","1",0.6539
"discards.n","9",1998,"unique","all","unique","1",0.563584
"discards.n","10",1998,"unique","all","unique","1",0.604835
"discards.n","1",1999,"unique","all","unique","1",90945.4
"discards.n","2",1999,"unique","all","unique","1",179477
"discards.n","3",1999,"unique","all","unique","1",300388
"discards.n","4",1999,"unique","all","unique","1",40972.5
"discards.n","5",1999,"unique","all","unique","1",300.747
"discards.n","6",1999,"unique","all","unique","1",40.5763
"discards.n","7",1999,"unique","all","unique","1",0.460547
"discards.n","8",1999,"unique","all","unique","1",0.481163
"discards.n","9",1999,"unique","all","unique","1",0.507941
